Cemiess,"The Emperor's passion for the arts and very high standards of living saw a rapid population increase in Imperial systems. Massive migration from independent, Galcop and Federation worlds saw an accompanying increase in prosperity. \ To deal with the rapid rise in population across many worlds, the Empire began terraforming of Cemiess 2 in 3080. This put paid to Federal ambitions in the system. A colonial charter had been established since 3055, but lack of funds had prevented any expansion. The act of approving the Imperial settlement proved to be the last of Gaylen Trasken Duval who dies shortly afterwards, he was 109 years of age.",66.06,-105.34,27.09
Exioce,"Atticus Obellan Duval ascended to the Imperial throne in 3081. His arrival triggered noticeably less celebration and the man's dour and bitter countenance was quickly noted as a contrast to the theatrically inclined Gaylen. In 3082 a second mission was sent to Exioce, terraforming the planet Experiment and establishing a permanent presence there, putting an end to Federal ambitions in the system.",78.50,-100.25,16.78
Liaedin,3094 saw an outbreak of further hostilities in the Liadedin system. The Faveol family offered a substantive financial investment to the Empire if it would intervene in in continual dispute with the Blossom family over a specific territorial issue.,-32.03,-5.81,38.13
Tau Ceti,"In 3098 Governor Santorini of Tau Ceti was assassinated. Popular Federal press sources pinned the blame on the Empire, citing several quotes from 'Proxmire' Santorini's speeches that would make him an imperial target. Unusually, the Emperor elected to make a personal rebuttal of the accusation, but three years later, Imperial colonists escorted by Imperial warships, settled on Emeral. The Federation responded by sending Admiral O'Biren with a heavily armed battlegroup, who also dropped a military force onto the planet. Over the next thirty years, botn sides would battle to gain control of the planet and the system.",-0.38,-11.41,-3.50
Facece,"In 3104 a permanent military training base was established on Peter's Wreck in the Facece system. Facece had always been known for its strong support and commitment to training the Empire's finest, but the dedicated base signalled a new fervour for military renewal. This renewal was tested when in 3114, the scientists of Nesbitt Landing in Alioth began demonstrating substantial innovations in robotic manufacture and production.",64.28,-111.44,25.19
Facece,"Hender Saik Duval took the throne quietly. Ascending at the age of twenty two, he was the youngest to attain the throne. \ The new Emperor was a cautious man and his initial action on the political stage reflected this. The development of the Imperial Courier in 3145, the first Imperially funded ship design (designed without to much regard to cost) to appear in several hundred years prompted a large scale effort of renewal that had started with the establishment of the Facece Military Academy in 3104. Ship trials the previous year had suggested the Courier would exceed expectations and so further finance was ploughed into the area of spaceship design.",64.28,-111.44,25.19
Achenar,"In 3233, Hengist Duval ascended to the throne. His coronation, broadcast throughout the Empire, gave the impression of a serene transition. However, behind the veneer lay tensions. The Imperial Senate had gained considerable power in the last years of Hesketh's reign. The first decade of Hengist's rule was tense as the new Emperor struggled to assert himself and repopulate his court with individuals he considered personally loyal.",67.50,-119.47,24.84
Beta Hydri,"In 3251, the publication of ""The Thargoids: Truth and Fiction"" by Dr Joreb Innitu of the Alien Studies Department of the Ghandi Institute based on Wicca's World (Alioth) inflamed tension between the Alliance and other political powers. He was ambushed and assassinated whilst leaving the Beta Hydri system after a scientific conference.",15.28,-15.69,10.56
Tiliala,"In 3251, civil war broke out in Tiliala. The Dictator and leader of the Valhallan Democratic Peace Party, Augustus Checkin, under threat from the Valhallan Liberation Front. 'Friends' of the ruling party put out a contract on the leader of the Valhallan Liberation Army (the armed wing of the VLF), Dentara Rast. \ Over the next few months, the conflict gradually petered out, moving towards a diplomatic solution until other members of the VLA were assassinated. In response, Dentara Rast took to the holo-vid channels and swore revenge. \ The chance discovery of Tantalum (a rare and valuable metal) on the planet drew Imperial interest to the situation. A covert force of Imperial ships were detected by local police, who appealed for Federal assistance and a battlegroup was despatched.",85.75,-14.09,-3.63
Tiliala,"Later in 3251, the assassination of Dentara Rast, began a chain of de-stabilising events that would lead, in 3262, to an interstellar proxy war in the system. Imperial agents were blamed for Rast's death as were INRA and the Federation. The cancellation of the elections and lack of a clear perpetrator turned the once peaceful and wealthy Tiliala on its head. Both the Federation and Empire saw the valuable metal as something they could not pass up, Publically the Federation claimed it was 'supporting the stable government', whilst the Empire claimed to be 'assisting in the liberation of an oppresssed populace'.",85.75,-14.09,-3.63
Facece,"In 3283, Anders Blaine, Senator of Facece was secretly invited to Achenar. It was clear, Hengist Duval's interest in politics had waned. Blaine was made Chancellor by Imperial decree.",64.28,-111.44,25.19
Sorbago,"In 3300 a slave rebellion was sparked in the Sorbago system. Senator Zemina Torval responded by sending two Majestic Class-Interdictors to ""keep the peace"", and offered generous payments to those who helped her.",60.97,-72.09,37.41
Durius,"In December 3300, the impoverished Durius system defaulted on the loan granted it by Imperial Senator Denton Patreus. Talks with Governor Malachai were to no avail and war was declared. Despite facing devastating odds, the Durius system fought back valiantly. Senator Patreus  was ultimately victorious, despite facing a desperate opposition, and subsequently brought Durius into the fold as an Imperial system.",-5.38,-86.31,52.75
Furbaide,"Reports began in February 3301 that despite the valiant efforts of medical staff in Liaedin, LHS 3505 and Furbaide the illness known as the Volungu Blight was spreading unchecked. Hundreds died in just 24 hours from the disease. A rapid-response medical team was sent to Effinger Port in the Furbaide system in an attempt to contain the spread. \ Aisling Duval arrived at Effinger Port to offer her assistance along with dozens of trained medical staff. Despite this intervention, the death toll reached thousands within a few days. \ By the end of the month the blight was contained after the pathogen was identified by Aisling Duval's team. By the time the cure was distributed, 3,505 people had lost their lives.",-28.56,-10.66,28.81
Achenar,The Line of the Duvals \ Marlin Duval \ Henson Duval (2320 - 2402) \ Saik Duval (2402 - 2483) \ Trasken Duval (2483 - 2541) \ Hennick Duval (2541 - 2604) \ Lucius Duval (2604 - 2684) \ Anders Duval (2684 - 2739) \ Hender Duval (2739 - 2799) \ Trasken Duval II (2799 - 2858) \ Trasken Duval III (2858 - 2943) \ Olban Hensard Duval (2943 - 2991) \ Gaylen Trasken Duval (2991 - 3061) \ Atticus Obellan Duval (3061 - 3132) \ Hender Saik Duval (3132 - 3182) \ Hesketh Duval (3182 - 3233) \ Hengist Duval (3233 - 3301) \ Arrisa Lavigny-Duval (3301 - present),67.50,-119.47,24.84
Achenar,"Tourists, once they have amassed the documents required to visit the Achenar system, flock to see the Emperor's palace on Capitol. The building is a vast structure of a pink glass-like material which shimmers in the sun and glows as it re-emits the energy at night. Foreign visitors are welcomed by palace staff who use subtle pro-Empire propaganda in an attempt tp undermine the Federation. This greeting is not extended outside the palace grounds, where a person with a Federation accent is met with scorn unless money can be made out of them. The accent of the Empire has evolved out of Achenarians trying to mock the standard Federation diction by accentuating certain vowels. To the foreigner their speech sounds rather like a whine.",67.50,-119.47,24.84
